Time (s),Target Distance (m),Distance Error (m),Altitude (m),Airspeed Command (m/s),Actual Airspeed (m/s),Distance (m)
0.0,45.0,0.7552707360852295,20.015,16.75527073608523,14.74257755279541,45.75527073608523
0.20158886909484863,45.0,0.1828414132335041,20.071,16.182841413233504,14.70911693572998,45.182841413233504
0.40274930000305176,45.0,1.7826598840678614,20.071,17.78265988406786,14.70911693572998,46.78265988406786
0.6037213802337646,45.0,1.1768297721464194,20.129,17.17682977214642,14.841320037841797,46.17682977214642
0.8050377368927002,45.0,0.2936950194648773,20.213,16.293695019464877,15.396941184997559,45.29369501946488
1.0063719749450684,45.0,-0.8002930377806479,20.35,15.199706962219352,16.358673095703125,44.19970696221935
1.2077317237854004,45.0,-1.9940728756038055,20.559,14.005927124396194,16.787620544433594,43.005927124396194
1.4091267585754395,45.0,1.2055682457118664,20.559,17.205568245711866,16.787620544433594,46.205568245711866
1.6101422309875488,45.0,0.08939195074955819,20.831,16.089391950749558,16.794567108154297,45.08939195074956
1.8113017082214355,45.0,-0.7716101587636928,21.115,15.228389841236307,16.30406951904297,44.22838984123631
2.0126922130584717,45.0,-1.455250194173587,21.372,14.544749805826413,15.598740577697754,43.54474980582641
2.213731288909912,45.0,1.7444142601593455,21.372,17.744414260159346,15.598740577697754,46.744414260159346
2.4149811267852783,45.0,1.0274211285996628,21.594,17.027421128599663,15.423466682434082,46.02742112859966
2.6161856651306152,45.0,0.5101945139523067,21.751,16.510194513952307,14.799965858459473,45.51019451395231
2.8179092407226562,45.0,0.1262147137826659,21.833,16.126214713782666,14.357527732849121,45.126214713782666
